 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0626, 5771, 4194304, 4194304, 767.864, 191, 14.8184, 212, 159, 0.0728124, 0.660859, 0.0142449
30.0662, 5823, 4194304, 4194304, 774.691, 193, 14.3675, 225, 160, 0.0721725, 0.690971, 0.0142606
30.0737, 5915, 4194304, 4194304, 786.733, 196, 14.2981, 221, 172, 0.0761374, 0.625098, 0.0137349
30.1287, 5795, 4194304, 4194304, 769.365, 192, 15.9464, 217, 162, 0.0777679, 0.652549, 0.0143442
30.0752, 5917, 4194304, 4194304, 786.962, 196, 15.431, 223, 165, 0.0761189, 0.655843, 0.0134847
30.1422, 5877, 4194304, 4194304, 779.904, 194, 16.3574, 223, 165, 0.0766674, 0.670486, 0.0140729
30.0666, 5884, 4194304, 4194304, 782.797, 195, 15.5704, 220, 168, 0.0765308, 0.647505, 0.014195
30.1502, 5795, 4194304, 4194304, 768.819, 192, 15.4293, 224, 154, 0.0777737, 0.844794, 0.0140182
30.1234, 5892, 4194304, 4194304, 782.383, 195, 16.4662, 228, 160, 0.0764447, 0.698503, 0.0142955
30.0726, 5911, 4194304, 4194304, 786.231, 196, 14.1926, 223, 171, 0.0761979, 0.687949, 0.0134133
30.0833, 5886, 4194304, 4194304, 782.628, 195, 16.8608, 225, 162, 0.0765409, 0.775618, 0.014105
30.1199, 5938, 4194304, 4194304, 788.581, 197, 18.2223, 225, 155, 0.0809, 0.839098, 0.0132607
30.0973, 5951, 4194304, 4194304, 790.9, 197, 18.2007, 238, 164, 0.0807293, 0.771794, 0.0142269
30.1389, 5877, 4194304, 4194304, 779.988, 194, 17.8202, 230, 147, 0.0817602, 0.839075, 0.0142956
30.1016, 5922, 4194304, 4194304, 786.936, 196, 19.0595, 227, 166, 0.0811309, 0.827166, 0.0131616
30.0793, 5933, 4194304, 4194304, 788.981, 197, 18.6849, 240, 160, 0.0809676, 0.843612, 0.0134029
30.1077, 5947, 4194304, 4194304, 790.097, 197, 16.6286, 234, 168, 0.080798, 0.734652, 0.0131309
30.2052, 5982, 4194304, 4194304, 792.182, 198, 19.3529, 236, 157, 0.0803924, 0.870274, 0.0134506
30.1773, 6002, 4194304, 4194304, 795.566, 198, 17.8629, 227, 167, 0.080106, 0.567021, 0.013238
30.0823, 5841, 4194304, 4194304, 776.669, 194, 16.3019, 225, 151, 0.082252, 0.741292, 0.0129592
