 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.135, 5626, 4194304, 4194304, 746.772, 186, 20.7752, 218, 137, 0.0791866, 0.628854, 0.0143693
30.2473, 5524, 4194304, 4194304, 730.512, 182, 20.635, 224, 142, 0.0808131, 0.743751, 0.0136049
30.0936, 5612, 4194304, 4194304, 745.938, 186, 23.1537, 237, 136, 0.0793826, 0.652465, 0.0103421
30.1565, 5648, 4194304, 4194304, 749.157, 187, 15.7839, 229, 148, 0.0789394, 0.733509, 0.0133873
30.3374, 5442, 4194304, 4194304, 717.53, 179, 23.6896, 218, 136, 0.0822058, 0.826969, 0.00786564
30.1723, 6025, 4194304, 4194304, 798.745, 199, 17.6993, 234, 166, 0.0789346, 0.70639, 0.0132969
30.2562, 5841, 4194304, 4194304, 772.204, 193, 20.3634, 226, 143, 0.0815525, 1.01465, 0.0114889
30.1599, 5998, 4194304, 4194304, 795.494, 198, 16.8639, 223, 147, 0.0792901, 0.539019, 0.00989195
30.1892, 6045, 4194304, 4194304, 800.95, 200, 18.2256, 246, 159, 0.0786709, 0.628923, 0.00937823
30.2505, 5826, 4194304, 4194304, 770.367, 192, 20.1429, 236, 156, 0.081769, 0.667139, 0.01337
30.1539, 5939, 4194304, 4194304, 787.824, 196, 19.4471, 235, 158, 0.0800753, 0.668825, 0.0112384
30.1912, 5784, 4194304, 4194304, 766.316, 191, 18.2906, 225, 152, 0.0822837, 0.750972, 0.0105864
30.1877, 6061, 4194304, 4194304, 803.108, 200, 19.6972, 236, 153, 0.0784693, 0.598696, 0.0127487
30.1585, 5738, 4194304, 4194304, 761.045, 190, 16.6058, 227, 138, 0.0829294, 0.749588, 0.0100901
