 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.0723, 4997, 4194304, 4194304, 664.666, 166, 12.3677, 187, 136, 0.0540942, 0.378686, 0.0127089
30.0946, 4917, 4194304, 4194304, 653.539, 163, 10.0434, 179, 138, 0.0549655, 0.392699, 0.0136279
30.0779, 4992, 4194304, 4194304, 663.875, 165, 9.49174, 187, 146, 0.0541376, 0.336709, 0.0131883
30.0674, 4929, 4194304, 4194304, 655.728, 163, 10.384, 186, 148, 0.0548149, 0.339611, 0.0137408
30.1051, 4970, 4194304, 4194304, 660.354, 165, 11.236, 185, 134, 0.0543819, 0.353408, 0.0132461
30.1023, 4924, 4194304, 4194304, 654.301, 163, 9.19551, 181, 142, 0.054893, 0.314158, 0.0134888
30.1174, 4926, 4194304, 4194304, 654.24, 163, 10.2464, 185, 142, 0.0548969, 0.386844, 0.0140167
30.1092, 4954, 4194304, 4194304, 658.138, 164, 9.45437, 182, 144, 0.0545783, 0.328109, 0.0138073
30.0694, 5234, 4194304, 4194304, 696.256, 174, 10.7032, 194, 151, 0.0573662, 0.39644, 0.0136703
30.0705, 5128, 4194304, 4194304, 682.129, 170, 11.2633, 189, 150, 0.0585391, 0.39127, 0.0129251
30.1313, 5199, 4194304, 4194304, 690.179, 172, 12.2009, 194, 145, 0.0577772, 0.376259, 0.0138966
30.1133, 5162, 4194304, 4194304, 685.676, 171, 12.2184, 195, 151, 0.0581781, 0.389857, 0.013313
30.0677, 5190, 4194304, 4194304, 690.441, 172, 12.5097, 190, 140, 0.0578381, 0.394346, 0.0131389
30.0948, 5186, 4194304, 4194304, 689.289, 172, 11.8924, 200, 149, 0.0579044, 0.428304, 0.0139117
30.0818, 5198, 4194304, 4194304, 691.182, 172, 11.5654, 192, 153, 0.0577709, 0.352158, 0.0134496
30.0661, 5222, 4194304, 4194304, 694.737, 173, 10.7972, 197, 155, 0.0574783, 0.410274, 0.013256
30.0858, 5166, 4194304, 4194304, 686.836, 171, 13.7348, 191, 146, 0.0581256, 0.398991, 0.0134252
30.0436, 5419, 4194304, 4194304, 721.486, 180, 10.6743, 200, 159, 0.0609268, 0.422748, 0.0132452
30.0533, 5378, 4194304, 4194304, 715.796, 178, 12.8371, 202, 146, 0.0613945, 0.398425, 0.0141979
30.0486, 5344, 4194304, 4194304, 711.38, 177, 13.713, 201, 155, 0.0617893, 0.465288, 0.0135225
30.1212, 5422, 4194304, 4194304, 720.024, 180, 12.147, 209, 159, 0.0609387, 0.473514, 0.0139517
30.2116, 5302, 4194304, 4194304, 701.981, 175, 10.6178, 197, 148, 0.0623287, 0.45987, 0.0139842
30.0718, 5294, 4194304, 4194304, 704.182, 176, 11.005, 198, 153, 0.0623816, 0.404654, 0.0135115
30.075, 5426, 4194304, 4194304, 721.662, 180, 12.1846, 199, 153, 0.0608585, 0.531567, 0.0137235
30.0536, 5405, 4194304, 4194304, 719.383, 179, 12.2157, 203, 156, 0.0610907, 0.410996, 0.0135891
30.0434, 5401, 4194304, 4194304, 719.093, 179, 11.0333, 204, 154, 0.0611287, 0.357685, 0.0138227
30.0687, 5614, 4194304, 4194304, 746.822, 186, 10.8172, 206, 164, 0.0641544, 0.406924, 0.0138613
30.1021, 5549, 4194304, 4194304, 737.356, 184, 13.9398, 211, 151, 0.0649276, 0.705931, 0.0135462
30.1681, 5510, 4194304, 4194304, 730.572, 182, 11.6765, 209, 165, 0.0654344, 0.556638, 0.0145153
30.1005, 5538, 4194304, 4194304, 735.934, 183, 10.3936, 205, 162, 0.0650546, 0.523629, 0.0139659
30.0607, 5631, 4194304, 4194304, 749.285, 187, 11.8127, 212, 170, 0.0639658, 0.415076, 0.0127777
30.0707, 5544, 4194304, 4194304, 737.463, 184, 14.8897, 211, 157, 0.064989, 0.52275, 0.0139367
30.1872, 5497, 4194304, 4194304, 728.389, 182, 11.3312, 203, 159, 0.065592, 0.459311, 0.0141817
30.0641, 5548, 4194304, 4194304, 738.157, 184, 13.7655, 210, 145, 0.0649259, 0.654381, 0.0130798
30.1093, 5556, 4194304, 4194304, 738.11, 184, 15.2653, 220, 153, 0.0648472, 0.473271, 0.0137646
30.0509, 5706, 4194304, 4194304, 759.512, 189, 16.6058, 217, 152, 0.0683962, 0.57313, 0.0144818
30.0502, 5766, 4194304, 4194304, 767.517, 191, 16.1503, 220, 165, 0.0676772, 0.601969, 0.0138822
30.0604, 5697, 4194304, 4194304, 758.073, 189, 15.5691, 222, 151, 0.0685022, 0.547077, 0.0141403
30.0525, 5625, 4194304, 4194304, 748.691, 187, 14.1113, 218, 159, 0.0693654, 0.582944, 0.013772
30.117, 5796, 4194304, 4194304, 769.798, 192, 15.2023, 225, 153, 0.0673719, 0.648088, 0.0144081
30.1149, 5780, 4194304, 4194304, 767.727, 191, 12.8598, 219, 171, 0.0675658, 0.629249, 0.0137136
30.0561, 5729, 4194304, 4194304, 762.441, 190, 15.1535, 218, 155, 0.0681194, 0.646307, 0.0137279
30.0549, 5726, 4194304, 4194304, 762.072, 190, 15.6794, 216, 151, 0.0681447, 0.574812, 0.0134507
30.0981, 5778, 4194304, 4194304, 767.89, 191, 13.8939, 219, 170, 0.0675628, 0.500624, 0.0139911
30.075, 5809, 4194304, 4194304, 772.601, 193, 15.6798, 219, 161, 0.0723566, 0.70367, 0.0135671
30.1353, 5838, 4194304, 4194304, 774.906, 193, 15.754, 223, 163, 0.0720495, 0.726781, 0.013614
30.1154, 5806, 4194304, 4194304, 771.167, 192, 16.7128, 219, 156, 0.0724238, 0.630834, 0.0142722
30.1107, 5814, 4194304, 4194304, 772.349, 193, 16.6616, 218, 158, 0.0723217, 0.755456, 0.0136494
30.0908, 5897, 4194304, 4194304, 783.894, 195, 15.8682, 225, 156, 0.071282, 0.663661, 0.0133595
30.1249, 5874, 4194304, 4194304, 779.954, 194, 14.7639, 223, 166, 0.0715909, 0.599251, 0.0133745
30.1399, 5792, 4194304, 4194304, 768.682, 192, 17.0445, 223, 157, 0.0726139, 0.718025, 0.0136257
30.1217, 5799, 4194304, 4194304, 770.076, 192, 19.4843, 229, 149, 0.0725462, 0.723609, 0.0145534
30.1114, 5815, 4194304, 4194304, 772.464, 193, 16.65, 219, 157, 0.0722878, 0.52575, 0.0136006
30.0787, 5934, 4194304, 4194304, 789.129, 197, 19.8948, 229, 155, 0.0759058, 0.744907, 0.0134792
30.0718, 5917, 4194304, 4194304, 787.05, 196, 17.0813, 228, 164, 0.0761057, 0.810102, 0.0135856
30.0892, 5874, 4194304, 4194304, 780.879, 195, 16.4089, 219, 165, 0.0767091, 0.742866, 0.0150001
