 Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.1093, 4618, 4194304, 4194304, 613.498, 153, 10.2363, 174, 129, 0.0577107, 0.418381, 0.00790526
30.119, 4548, 4194304, 4194304, 604.005, 151, 12.2625, 174, 122, 0.0585764, 0.458945, 0.0132896
30.1237, 4586, 4194304, 4194304, 608.957, 152, 12.8294, 171, 124, 0.0580894, 0.404412, 0.00947301
30.1039, 4583, 4194304, 4194304, 608.958, 152, 10.7535, 173, 124, 0.0581232, 0.381745, 0.00840741
30.0983, 4927, 4194304, 4194304, 654.787, 163, 11.2506, 187, 139, 0.0601283, 0.465408, 0.00861256
30.0918, 4765, 4194304, 4194304, 633.395, 158, 11.404, 184, 139, 0.0621965, 0.414977, 0.0113959
30.0415, 5066, 4194304, 4194304, 674.533, 168, 9.56142, 181, 143, 0.0583966, 0.356567, 0.0131507
30.0536, 5208, 4194304, 4194304, 693.162, 173, 10.7868, 195, 147, 0.0567867, 0.367029, 0.0129405
30.1208, 5155, 4194304, 4194304, 684.576, 171, 13.9846, 198, 135, 0.0574005, 0.428001, 0.0114531
30.0991, 4906, 4194304, 4194304, 651.98, 162, 10.4944, 186, 139, 0.0603599, 0.365143, 0.00751694
30.0597, 4940, 4194304, 4194304, 657.358, 164, 16.0508, 182, 129, 0.0599126, 0.430937, 0.0107879
30.1699, 5135, 4194304, 4194304, 680.81, 170, 11.4756, 187, 139, 0.0576323, 0.350223, 0.00794747
30.0647, 5151, 4194304, 4194304, 685.321, 171, 13.9721, 200, 128, 0.0574438, 0.402325, 0.00775009
30.0509, 5300, 4194304, 4194304, 705.469, 176, 13.1948, 201, 150, 0.0614433, 0.402004, 0.00865782
30.0959, 5314, 4194304, 4194304, 706.276, 176, 12.9925, 196, 145, 0.0613194, 0.508112, 0.0134775
30.0555, 5256, 4194304, 4194304, 699.506, 174, 12.7136, 198, 145, 0.0619855, 0.487277, 0.0088485
30.0897, 5419, 4194304, 4194304, 720.378, 180, 9.27486, 204, 158, 0.0600905, 0.389048, 0.00963509
30.1223, 5305, 4194304, 4194304, 704.461, 176, 11.1965, 201, 149, 0.0614225, 0.395287, 0.00922647
30.1512, 5270, 4194304, 4194304, 699.143, 174, 12.5812, 196, 141, 0.0617874, 0.360777, 0.013568
30.0851, 5180, 4194304, 4194304, 688.713, 172, 14.3226, 193, 131, 0.0627749, 0.430283, 0.0135693
30.2007, 5219, 4194304, 4194304, 691.243, 172, 9.96367, 191, 152, 0.0624681, 0.473682, 0.0130009
30.0671, 5363, 4194304, 4194304, 713.471, 178, 10.7567, 197, 157, 0.0607128, 0.367671, 0.0105671
30.2406, 5381, 4194304, 4194304, 711.759, 177, 18.4353, 212, 136, 0.066278, 0.463518, 0.0125067
30.0761, 5298, 4194304, 4194304, 704.613, 176, 14.6233, 205, 139, 0.0671672, 0.500511, 0.0122564
30.111, 5595, 4194304, 4194304, 743.251, 185, 12.1714, 207, 160, 0.063565, 0.447135, 0.0109813
30.0852, 5531, 4194304, 4194304, 735.378, 183, 13.1803, 207, 160, 0.0642872, 0.447423, 0.0126534
30.1394, 5592, 4194304, 4194304, 742.152, 185, 11.7869, 212, 162, 0.0636175, 0.445282, 0.0134051
30.0515, 5460, 4194304, 4194304, 726.752, 181, 14.2464, 207, 146, 0.0650953, 0.430323, 0.00877202
30.1369, 5259, 4194304, 4194304, 698.015, 174, 17.5115, 205, 126, 0.0676837, 0.46634, 0.0126048
30.0948, 5518, 4194304, 4194304, 733.415, 183, 15.8651, 208, 140, 0.0644086, 0.43356, 0.00726251
30.0419, 5538, 4194304, 4194304, 737.371, 184, 12.1608, 206, 156, 0.0641624, 0.403026, 0.0154956
