Thread, Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
4, 55.649, 1000, 4227072, 4227072, 72.4406, 7.69938, 88.6875, 48.375, 17, 1.90992, 22, 12, 0.22171, 0.0933654, 1.22863, 0.086564
4, 56.1264, 1000, 4227072, 4227072, 71.8245, 7.10481, 84.6562, 56.4375, 17, 1.76243, 21, 14, 0.224083, 0.0850738, 0.846324, 0.0793607
4, 56.9162, 1000, 4227072, 4227072, 70.8278, 8.72988, 88.6875, 44.3438, 17, 2.16555, 22, 11, 0.2274, 0.0833547, 0.828675, 0.0918206
4, 55.4995, 1000, 4227072, 4227072, 72.6357, 7.81576, 88.6875, 56.4375, 18, 1.93879, 22, 14, 0.221366, 0.0801248, 0.695411, 0.0785754
4, 52.1276, 1000, 4227072, 4227072, 77.3343, 5.53304, 88.6875, 64.5, 19, 1.37254, 22, 16, 0.207968, 0.079023, 0.599293, 0.0746823
4, 52.6004, 1000, 4227072, 4227072, 76.6392, 6.46039, 88.6875, 60.4688, 19, 1.60258, 22, 15, 0.209968, 0.0783963, 0.531871, 0.0741591
8, 40.4476, 1000, 4227072, 4227072, 99.6661, 10.0621, 120.938, 64.5, 24, 2.49602, 30, 16, 0.321158, 0.124827, 0.822021, 0.0958813
8, 40.2249, 1000, 4227072, 4227072, 100.218, 9.7021, 116.906, 68.5312, 24, 2.40672, 29, 17, 0.319441, 0.137956, 1.55048, 0.0931817
8, 39.4235, 1000, 4227072, 4227072, 102.255, 8.63515, 116.906, 80.625, 25, 2.14205, 29, 20, 0.314402, 0.130318, 0.980309, 0.0893134
8, 39.3893, 1000, 4227072, 4227072, 102.344, 8.39172, 120.938, 80.625, 25, 2.08167, 30, 20, 0.314118, 0.128988, 0.821694, 0.0949548
8, 39.5281, 1000, 4227072, 4227072, 101.984, 12.1273, 133.031, 72.5625, 25, 3.00831, 33, 18, 0.314171, 0.135816, 0.900884, 0.102118
8, 39.5558, 1000, 4227072, 4227072, 101.913, 9.31684, 116.906, 80.625, 25, 2.31115, 29, 20, 0.314317, 0.124558, 0.840361, 0.0926801
8, 39.517, 1000, 4227072, 4227072, 102.013, 9.22339, 124.969, 76.5938, 25, 2.28797, 31, 19, 0.315039, 0.12134, 0.774926, 0.089217
8, 39.3386, 1000, 4227072, 4227072, 102.476, 10.199, 120.938, 68.5312, 25, 2.52998, 30, 17, 0.313091, 0.120364, 0.794124, 0.0978623
8, 40.2264, 1000, 4227072, 4227072, 100.214, 9.96691, 120.938, 80.625, 24, 2.47241, 30, 20, 0.320209, 0.125668, 0.757013, 0.0859629
8, 39.3139, 1000, 4227072, 4227072, 102.54, 9.0542, 120.938, 84.6562, 25, 2.246, 30, 21, 0.313012, 0.124481, 1.33651, 0.0873044
16, 35.0765, 1000, 4227072, 4227072, 114.927, 11.665, 137.062, 76.5938, 28, 2.89363, 34, 19, 0.556358, 0.348436, 2.30179, 0.117748
16, 35.035, 1000, 4227072, 4227072, 115.063, 9.93929, 129, 84.6562, 28, 2.46556, 32, 21, 0.554306, 0.348714, 2.47631, 0.0993508
16, 35.1116, 1000, 4227072, 4227072, 114.813, 14.0115, 137.062, 72.5625, 28, 3.47573, 34, 18, 0.556788, 0.328012, 2.07075, 0.128754
16, 34.7285, 1000, 4227072, 4227072, 116.079, 11.6639, 141.094, 80.625, 28, 2.89338, 35, 20, 0.548497, 0.31514, 2.33301, 0.120584
16, 33.8993, 1000, 4227072, 4227072, 118.919, 12.6473, 137.062, 76.5938, 29, 3.13732, 34, 19, 0.53808, 0.302235, 2.57201, 0.128526
16, 34.9921, 1000, 4227072, 4227072, 115.205, 11.541, 149.156, 88.6875, 28, 2.86288, 37, 22, 0.553856, 0.349353, 2.43511, 0.111246
16, 34.4641, 1000, 4227072, 4227072, 116.97, 12.1332, 141.094, 80.625, 29, 3.00979, 35, 20, 0.543102, 0.314305, 1.99453, 0.132758
16, 34.7897, 1000, 4227072, 4227072, 115.875, 10.1265, 137.062, 80.625, 28, 2.512, 34, 20, 0.552086, 0.347212, 2.72356, 0.128688
16, 34.6954, 1000, 4227072, 4227072, 116.19, 12.0638, 149.156, 84.6562, 28, 2.99256, 37, 21, 0.548631, 0.35492, 2.42381, 0.120904
16, 34.9741, 1000, 4227072, 4227072, 115.264, 12.675, 145.125, 88.6875, 28, 3.14419, 36, 22, 0.554421, 0.30872, 2.2313, 0.131909
