Thread, Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
4, 50.8107, 1000, 4194304, 4194304, 78.7235, 12.2454, 96, 36, 19, 3.06135, 24, 9, 0.20283, 0.0892216, 0.902056, 0.0960083
4, 48.7647, 1000, 4194304, 4194304, 82.0265, 9.07299, 100, 60, 20, 2.26825, 25, 15, 0.194669, 0.0736068, 0.799929, 0.0998597
4, 49.7447, 1000, 4194304, 4194304, 80.4106, 7.40472, 96, 64, 20, 1.85118, 24, 16, 0.198553, 0.0661034, 0.516027, 0.0977124
4, 50.5079, 1000, 4194304, 4194304, 79.1955, 11.8408, 96, 20, 19, 2.96021, 24, 5, 0.201409, 0.0884483, 1.171, 0.10001
4, 51.1317, 1000, 4194304, 4194304, 78.2293, 7.12642, 96, 56, 19, 1.78161, 24, 14, 0.204215, 0.0798064, 0.7287, 0.093962
4, 49.3419, 1000, 4194304, 4194304, 81.067, 8.06352, 96, 60, 20, 2.01588, 24, 15, 0.197114, 0.0681135, 0.580402, 0.100721
8, 39.4881, 1000, 4194304, 4194304, 101.296, 10.5963, 120, 64, 25, 2.64906, 30, 16, 0.314506, 0.136444, 1.15063, 0.110503
8, 38.4058, 1000, 4194304, 4194304, 104.151, 8.67429, 124, 84, 26, 2.16857, 31, 21, 0.306058, 0.112386, 0.823773, 0.114893
8, 38.9552, 1000, 4194304, 4194304, 102.682, 10.0281, 116, 60, 25, 2.50703, 29, 15, 0.310543, 0.131129, 1.27937, 0.102282
8, 39.728, 1000, 4194304, 4194304, 100.685, 10.0331, 116, 76, 25, 2.50829, 29, 19, 0.316426, 0.133376, 1.35071, 0.117451
8, 38.3208, 1000, 4194304, 4194304, 104.382, 8.86889, 116, 84, 26, 2.21722, 29, 21, 0.305413, 0.107928, 0.851808, 0.118396
8, 39.0387, 1000, 4194304, 4194304, 102.462, 8.59463, 120, 84, 25, 2.14866, 30, 21, 0.310046, 0.120861, 0.906292, 0.118302
8, 39.93, 1000, 4194304, 4194304, 100.175, 10.6542, 116, 68, 25, 2.66354, 29, 17, 0.318407, 0.144211, 1.21402, 0.100077
8, 40.5257, 1000, 4194304, 4194304, 98.7028, 9.13433, 120, 84, 24, 2.28358, 30, 21, 0.322588, 0.141011, 0.963962, 0.103655
8, 39.3484, 1000, 4194304, 4194304, 101.656, 10.7148, 120, 68, 25, 2.6787, 30, 17, 0.313694, 0.127249, 1.00461, 0.107367
8, 38.6916, 1000, 4194304, 4194304, 103.382, 7.65099, 116, 80, 25, 1.91275, 29, 20, 0.308513, 0.123488, 1.03243, 0.104872
16, 36.3658, 1000, 4194304, 4194304, 109.993, 10.6595, 132, 80, 27, 2.66488, 33, 20, 0.57683, 0.349171, 2.16985, 0.147278
16, 36.4574, 1000, 4194304, 4194304, 109.717, 10.4137, 128, 80, 27, 2.60342, 32, 20, 0.579574, 0.303672, 2.23907, 0.126734
16, 36.5477, 1000, 4194304, 4194304, 109.446, 9.92863, 128, 76, 27, 2.48216, 32, 19, 0.579701, 0.339799, 2.25152, 0.145315
16, 36.576, 1000, 4194304, 4194304, 109.361, 11.4742, 128, 72, 27, 2.86855, 32, 18, 0.579457, 0.385061, 2.15679, 0.128652
16, 37.1464, 1000, 4194304, 4194304, 107.682, 12.7362, 128, 72, 26, 3.18404, 32, 18, 0.584233, 0.351092, 2.37071, 0.117061
16, 36.6499, 1000, 4194304, 4194304, 109.141, 9.72772, 128, 88, 27, 2.43193, 32, 22, 0.581237, 0.36425, 2.39322, 0.128471
16, 36.6232, 1000, 4194304, 4194304, 109.22, 12.1326, 136, 64, 27, 3.03315, 34, 16, 0.57842, 0.375136, 2.43001, 0.141809
16, 36.5867, 1000, 4194304, 4194304, 109.329, 12.3335, 136, 72, 27, 3.08337, 34, 18, 0.580988, 0.336583, 2.40044, 0.137894
16, 37.159, 1000, 4194304, 4194304, 107.646, 14.3964, 136, 68, 26, 3.59909, 34, 17, 0.589616, 0.393134, 2.04172, 0.122536
16, 38.3809, 1000, 4194304, 4194304, 104.218, 12.7231, 128, 72, 26, 3.18078, 32, 18, 0.606748, 0.507488, 3.30744, 0.10534
