Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
8, 32.4786, 1000, 4194304, 4194304, 123.158, 30, 2.12512, 34, 25, 0.259092, 0.970775, 0.0358301
8, 32.5165, 1000, 4194304, 4194304, 123.014, 30, 1.74567, 34, 27, 0.259427, 0.901022, 0.0273202
8, 32.4767, 1000, 4194304, 4194304, 123.165, 30, 1.58082, 34, 29, 0.259208, 1.12794, 0.0346045
8, 32.4941, 1000, 4194304, 4194304, 123.099, 30, 2.10582, 37, 27, 0.259215, 1.27962, 0.0292974
8, 32.5299, 1000, 4194304, 4194304, 122.964, 30, 1.78225, 36, 28, 0.259529, 0.846881, 0.0340221
8, 32.6159, 1000, 4194304, 4194304, 122.64, 30, 2.04165, 35, 27, 0.259972, 1.14529, 0.0275935
16, 31.8539, 1000, 4194304, 4194304, 125.573, 31, 2.37188, 36, 27, 0.506601, 1.94464, 0.0446803
16, 31.8774, 1000, 4194304, 4194304, 125.481, 31, 2.16869, 35, 26, 0.506844, 2.07607, 0.0559268
16, 31.889, 1000, 4194304, 4194304, 125.435, 31, 2.79246, 37, 26, 0.50665, 2.26192, 0.0571881
16, 31.7983, 1000, 4194304, 4194304, 125.793, 31, 2.61756, 38, 27, 0.50556, 2.57895, 0.0578188
16, 31.8159, 1000, 4194304, 4194304, 125.723, 31, 2.68168, 38, 27, 0.505864, 2.42983, 0.0415139
16, 31.9488, 1000, 4194304, 4194304, 125.2, 31, 1.83573, 35, 29, 0.50661, 2.60509, 0.0395128
16, 31.8523, 1000, 4194304, 4194304, 125.58, 31, 2.05829, 35, 27, 0.50629, 2.26015, 0.0476277
16, 31.8471, 1000, 4194304, 4194304, 125.6, 31, 3.06419, 37, 26, 0.505992, 2.21423, 0.0577065
16, 31.871, 1000, 4194304, 4194304, 125.506, 31, 2.27374, 36, 27, 0.506702, 2.75993, 0.0521811
16, 31.7955, 1000, 4194304, 4194304, 125.804, 31, 2.35002, 36, 26, 0.505325, 1.9804, 0.0499797
