Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
16, 33.7966, 1000, 4227072, 4227072, 119.28, 29, 2.29046, 35, 25, 0.537091, 3.86392, 0.0413768
16, 33.6324, 1000, 4227072, 4227072, 119.862, 29, 2.31881, 35, 24, 0.534695, 2.20849, 0.0399722
16, 33.5586, 1000, 4227072, 4227072, 120.126, 29, 2.96507, 34, 24, 0.533834, 2.05304, 0.0407271
16, 33.7401, 1000, 4227072, 4227072, 119.48, 29, 2.63535, 35, 22, 0.536103, 3.15659, 0.044395
16, 33.7108, 1000, 4227072, 4227072, 119.583, 29, 2.64718, 34, 25, 0.535666, 2.11208, 0.0367415
16, 33.8615, 1000, 4227072, 4227072, 119.051, 29, 1.98479, 33, 24, 0.537857, 2.14466, 0.0416704
16, 33.8888, 1000, 4227072, 4227072, 118.955, 29, 2.44717, 35, 23, 0.538495, 2.41099, 0.0427154
16, 33.7491, 1000, 4227072, 4227072, 119.448, 29, 1.90593, 33, 24, 0.535956, 2.38295, 0.0424624
16, 33.8771, 1000, 4227072, 4227072, 118.996, 29, 1.83609, 33, 25, 0.538319, 2.40877, 0.0358962
16, 33.764, 1000, 4227072, 4227072, 119.395, 29, 2.31881, 34, 24, 0.536584, 2.51264, 0.0458138
