64.3661, 1000, 4194304, 4194304, 62.1445, 8.18729, 76, 36, 15, 2.04682, 19, 9, 0.128656, 0.0506035, 0.483796, 0.0547275
63.8635, 1000, 4194304, 4194304, 62.6336, 6.11412, 72, 40, 15, 1.52853, 18, 10, 0.1277, 0.0452603, 0.564759, 0.0523985
62.3503, 1000, 4194304, 4194304, 64.1537, 6.43628, 80, 52, 16, 1.60907, 20, 13, 0.124593, 0.0407404, 0.368414, 0.0524453
42.8877, 1000, 4194304, 4194304, 93.2668, 8.37284, 116, 80, 23, 2.09321, 29, 20, 0.171276, 0.0679013, 0.595994, 0.0563229
41.8614, 1000, 4194304, 4194304, 95.5534, 9.67067, 116, 76, 23, 2.41767, 29, 19, 0.1673, 0.0711087, 0.61037, 0.0516262
42.0497, 1000, 4194304, 4194304, 95.1256, 10.0267, 116, 64, 23, 2.50667, 29, 16, 0.167964, 0.0647472, 0.65123, 0.054726
41.8794, 1000, 4194304, 4194304, 95.5124, 6.99686, 116, 84, 23, 1.74922, 29, 21, 0.167301, 0.0699082, 0.638385, 0.0521183
41.2754, 1000, 4194304, 4194304, 96.9101, 9.26151, 124, 84, 24, 2.31538, 31, 21, 0.164901, 0.0678305, 0.56294, 0.0495847
40.954, 1000, 4194304, 4194304, 97.6705, 8.87289, 116, 80, 24, 2.21822, 29, 20, 0.163532, 0.0651441, 0.758512, 0.0500917
41.4513, 1000, 4194304, 4194304, 96.4987, 8.22489, 116, 80, 24, 2.05622, 29, 20, 0.165521, 0.0629015, 0.474823, 0.0510626
42.8793, 1000, 4194304, 4194304, 93.2851, 9.07371, 112, 72, 23, 2.26843, 28, 18, 0.171184, 0.0697751, 0.660564, 0.052903
42.1932, 1000, 4194304, 4194304, 94.802, 9.12426, 112, 80, 23, 2.28106, 28, 20, 0.168582, 0.0688927, 0.533023, 0.0516744
40.8483, 1000, 4194304, 4194304, 97.9232, 9.62689, 116, 80, 24, 2.40672, 29, 20, 0.163306, 0.0631327, 0.593143, 0.0493754
33.1211, 1000, 4194304, 4194304, 120.769, 9.18002, 140, 96, 30, 2.295, 35, 24, 0.263085, 0.113443, 0.641007, 0.0529785
33.9879, 1000, 4194304, 4194304, 117.689, 9.85501, 136, 96, 29, 2.46375, 34, 24, 0.270285, 0.109014, 0.966377, 0.0535148
33.663, 1000, 4194304, 4194304, 118.825, 10.3324, 144, 104, 29, 2.58309, 36, 26, 0.268204, 0.116437, 0.804148, 0.0531645
33.6962, 1000, 4194304, 4194304, 118.708, 11.1722, 136, 84, 29, 2.79305, 34, 21, 0.269076, 0.118841, 0.810096, 0.053186
33.6929, 1000, 4194304, 4194304, 118.719, 11.5247, 144, 96, 29, 2.88117, 36, 24, 0.268692, 0.123049, 1.37644, 0.0495737
33.7067, 1000, 4194304, 4194304, 118.671, 11.7486, 144, 88, 29, 2.93716, 36, 22, 0.268158, 0.113555, 0.826668, 0.0514392
34.3518, 1000, 4194304, 4194304, 116.442, 10.5769, 140, 100, 29, 2.64423, 35, 25, 0.27414, 0.111306, 0.705389, 0.0515295
33.5188, 1000, 4194304, 4194304, 119.336, 11.706, 144, 96, 29, 2.9265, 36, 24, 0.267453, 0.122177, 0.887762, 0.0488053
33.4916, 1000, 4194304, 4194304, 119.433, 10.2203, 140, 92, 29, 2.55508, 35, 23, 0.26735, 0.111631, 0.738935, 0.0508124
33.4841, 1000, 4194304, 4194304, 119.46, 9.04199, 136, 96, 29, 2.2605, 34, 24, 0.267244, 0.124544, 1.37383, 0.0526849
32.6412, 1000, 4194304, 4194304, 122.544, 13.329, 152, 88, 30, 3.33224, 38, 22, 0.515094, 0.309886, 2.2038, 0.0521942
32.1851, 1000, 4194304, 4194304, 124.281, 12.3079, 160, 100, 31, 3.07697, 40, 25, 0.510653, 0.33398, 2.23335, 0.0482012
32.6822, 1000, 4194304, 4194304, 122.391, 11.94, 148, 84, 30, 2.98501, 37, 21, 0.514962, 0.367703, 2.26457, 0.0473371
31.2823, 1000, 4194304, 4194304, 127.868, 12.3546, 148, 100, 31, 3.08865, 37, 25, 0.497763, 0.35883, 2.41944, 0.0512541
32.4435, 1000, 4194304, 4194304, 123.291, 11.2787, 148, 96, 30, 2.81968, 37, 24, 0.51682, 0.342752, 2.29754, 0.0510245
31.8421, 1000, 4194304, 4194304, 125.62, 11.0116, 144, 96, 31, 2.75291, 36, 24, 0.50577, 0.400267, 2.76391, 0.0546622
32.4245, 1000, 4194304, 4194304, 123.364, 10.5395, 144, 96, 30, 2.63487, 36, 24, 0.516072, 0.324601, 1.8697, 0.0519317
32.7055, 1000, 4194304, 4194304, 122.304, 10.5088, 140, 100, 30, 2.62721, 35, 25, 0.518826, 0.313581, 2.00485, 0.0554318
31.5377, 1000, 4194304, 4194304, 126.832, 11.3395, 144, 96, 31, 2.83488, 36, 24, 0.502074, 0.314236, 1.72275, 0.0508864
32.2986, 1000, 4194304, 4194304, 123.844, 10.1274, 148, 104, 30, 2.53185, 37, 26, 0.513594, 0.332091, 2.08623, 0.0508415
