Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
9.92692, 1795, 4194304, 4194304, 723.286, 180, 15.8465, 210, 163, 0.0651968, 0.420186, 0.0130451
9.84112, 1795, 4194304, 4194304, 729.592, 182, 17.1901, 205, 154, 0.0650884, 0.419003, 0.0138041
9.91515, 1795, 4194304, 4194304, 724.144, 181, 20.9868, 203, 147, 0.0658453, 0.397305, 0.0163787
9.70569, 1795, 4194304, 4194304, 739.772, 184, 16.4351, 206, 163, 0.0642841, 0.350839, 0.0144641
9.76067, 1795, 4194304, 4194304, 735.605, 183, 18.7016, 213, 163, 0.064454, 0.39265, 0.0131854
9.66864, 1795, 4194304, 4194304, 742.607, 185, 14.8698, 210, 165, 0.0639947, 0.328986, 0.0132318
9.47223, 1795, 4194304, 4194304, 758.005, 189, 15.9931, 208, 167, 0.0678941, 0.450657, 0.0134151
9.36703, 1795, 4194304, 4194304, 766.518, 191, 18.8311, 212, 162, 0.0670626, 0.39525, 0.0129993
9.40172, 1795, 4194304, 4194304, 763.69, 190, 16.9738, 211, 164, 0.0674826, 0.471653, 0.0127929
9.36587, 1795, 4194304, 4194304, 766.613, 191, 14.6629, 207, 167, 0.067131, 0.378557, 0.0129827
9.48633, 1795, 4194304, 4194304, 756.879, 189, 19.0467, 216, 160, 0.0674431, 0.374355, 0.0144788
9.50311, 1795, 4194304, 4194304, 755.542, 188, 17.7059, 217, 163, 0.0678562, 0.412487, 0.0163826
9.57029, 1795, 4194304, 4194304, 750.239, 187, 18.9238, 211, 160, 0.0683228, 0.425232, 0.0141015
9.47341, 1795, 4194304, 4194304, 757.911, 189, 14.9369, 207, 165, 0.0678975, 0.42233, 0.0138261
9.38949, 1795, 4194304, 4194304, 764.685, 191, 16.3792, 217, 168, 0.0673783, 0.340813, 0.0146654
9.36002, 1795, 4194304, 4194304, 767.092, 191, 16.7191, 214, 167, 0.0717571, 0.422406, 0.0157973
9.28199, 1795, 4194304, 4194304, 773.541, 193, 21.3834, 218, 158, 0.0714538, 0.504464, 0.0152047
9.29537, 1795, 4194304, 4194304, 772.428, 193, 21.4521, 227, 164, 0.0711874, 0.55346, 0.0148608
9.29365, 1795, 4194304, 4194304, 772.57, 193, 18.3242, 221, 162, 0.0711518, 0.377853, 0.0153152
9.24097, 1795, 4194304, 4194304, 776.975, 194, 19.6497, 225, 164, 0.0713048, 0.42076, 0.0141062
9.33647, 1795, 4194304, 4194304, 769.028, 192, 19.2484, 224, 161, 0.0716827, 0.497398, 0.0154086
9.40049, 1795, 4194304, 4194304, 763.79, 190, 18.6145, 214, 161, 0.0721331, 0.447358, 0.0169691
9.17139, 1795, 4194304, 4194304, 782.869, 195, 15.8588, 214, 167, 0.0708037, 0.648927, 0.013241
9.20207, 1795, 4194304, 4194304, 780.259, 195, 18.5255, 220, 164, 0.0705518, 0.515203, 0.0158193
9.13982, 1795, 4194304, 4194304, 785.573, 196, 21.9089, 224, 164, 0.0751647, 0.414942, 0.0163836
9.13113, 1795, 4194304, 4194304, 786.321, 196, 20.6202, 226, 160, 0.0751148, 0.45821, 0.01508
9.3258, 1795, 4194304, 4194304, 769.908, 192, 21.0185, 225, 163, 0.0762768, 0.527015, 0.0159091
9.07767, 1795, 4194304, 4194304, 790.952, 197, 20.1976, 229, 169, 0.0741997, 0.414935, 0.0152269
9.12594, 1795, 4194304, 4194304, 786.768, 196, 17.0913, 219, 171, 0.074851, 0.470073, 0.0140936
9.23693, 1795, 4194304, 4194304, 777.314, 194, 17.7467, 219, 170, 0.0757061, 0.539411, 0.0159704
9.14118, 1795, 4194304, 4194304, 785.457, 196, 20.0153, 221, 164, 0.0750506, 0.382618, 0.01393
9.34254, 1795, 4194304, 4194304, 768.528, 192, 16.1821, 211, 166, 0.0765781, 0.526191, 0.0154269
9.08654, 1795, 4194304, 4194304, 790.18, 197, 16.8803, 221, 175, 0.0744859, 0.493636, 0.0146237
8.88155, 1795, 4194304, 4194304, 808.417, 202, 18.3804, 224, 170, 0.0779033, 0.506902, 0.0144157
9.03234, 1795, 4194304, 4194304, 794.921, 198, 15.9295, 220, 178, 0.0791575, 0.6404, 0.0143274
8.99598, 1795, 4194304, 4194304, 798.134, 199, 16.1776, 219, 175, 0.0785935, 0.539137, 0.0152661
9.16226, 1795, 4194304, 4194304, 783.65, 195, 18.2878, 222, 168, 0.0799161, 0.46922, 0.01424
8.96558, 1795, 4194304, 4194304, 800.84, 200, 20.7209, 223, 167, 0.0785738, 0.451697, 0.0157028
9.04912, 1795, 4194304, 4194304, 793.447, 198, 20.7773, 227, 175, 0.0793873, 0.668652, 0.0139318
8.8576, 1795, 4194304, 4194304, 810.603, 202, 21.7961, 229, 171, 0.0777791, 0.492335, 0.0130333
9.10716, 1795, 4194304, 4194304, 788.391, 197, 17.9095, 218, 166, 0.0798732, 0.666211, 0.015331
9.11004, 1795, 4194304, 4194304, 788.141, 197, 22.9262, 225, 162, 0.0796128, 0.715787, 0.0159165
