Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
30.1037, 4986, 4194304, 4194304, 662.509, 165, 13.9984, 187, 128, 0.0593877, 0.448248, 0.00732615
30.1178, 5005, 4194304, 4194304, 664.722, 166, 10.8968, 191, 142, 0.0591513, 0.359715, 0.0073462
30.0548, 5241, 4194304, 4194304, 697.525, 174, 9.80711, 192, 149, 0.0621746, 0.50321, 0.00761787
30.0815, 5272, 4194304, 4194304, 701.028, 175, 10.7147, 194, 148, 0.0617717, 0.419325, 0.00811004
30.0472, 5185, 4194304, 4194304, 690.248, 172, 12.862, 195, 145, 0.0628288, 0.515353, 0.00857432
30.096, 5280, 4194304, 4194304, 701.755, 175, 14.0912, 202, 141, 0.0616971, 0.424476, 0.00938465
30.065, 5093, 4194304, 4194304, 677.598, 169, 9.89839, 191, 154, 0.0639792, 0.471473, 0.00810354
30.0918, 5227, 4194304, 4194304, 694.808, 173, 14.9314, 198, 131, 0.0623524, 0.440468, 0.00885861
30.1082, 5230, 4194304, 4194304, 694.828, 173, 13.6735, 201, 136, 0.0623288, 0.388037, 0.00788347
30.0733, 5214, 4194304, 4194304, 693.505, 173, 14.6492, 202, 138, 0.0624786, 0.387561, 0.00925132
30.1215, 5217, 4194304, 4194304, 692.793, 173, 11.5123, 195, 153, 0.0624851, 0.39478, 0.0078989
30.0817, 5351, 4194304, 4194304, 711.529, 177, 14.3442, 205, 153, 0.0664691, 0.428659, 0.00699894
30.0957, 5295, 4194304, 4194304, 703.755, 175, 10.9725, 198, 157, 0.0671934, 0.493118, 0.00940462
30.11, 5351, 4194304, 4194304, 710.86, 177, 16.5238, 206, 146, 0.0665124, 0.423377, 0.00861837
30.0936, 5179, 4194304, 4194304, 688.385, 172, 14.8165, 203, 142, 0.0687254, 0.419371, 0.00997961
30.0769, 5387, 4194304, 4194304, 716.431, 179, 15.0526, 203, 141, 0.0659731, 0.439881, 0.00911526
30.0697, 5469, 4194304, 4194304, 727.509, 181, 13.321, 212, 147, 0.0649894, 0.49338, 0.00847183
30.0993, 5516, 4194304, 4194304, 733.04, 183, 13.8831, 211, 152, 0.0644856, 0.397868, 0.00896008
30.1342, 5185, 4194304, 4194304, 688.254, 172, 13.8607, 193, 139, 0.0686982, 0.455916, 0.00808697
30.1615, 5370, 4194304, 4194304, 712.167, 178, 13.8945, 214, 153, 0.0662944, 0.554805, 0.00914385
30.1572, 5486, 4194304, 4194304, 727.653, 181, 16.4416, 210, 146, 0.0703092, 0.489117, 0.00771187
30.2074, 5557, 4194304, 4194304, 735.847, 183, 14.6987, 210, 159, 0.0694622, 0.487688, 0.00922671
30.1071, 5462, 4194304, 4194304, 725.677, 181, 20.0783, 213, 114, 0.0706271, 0.613316, 0.00873537
30.158, 5425, 4194304, 4194304, 719.543, 179, 16.2815, 218, 154, 0.0711327, 0.493261, 0.00916205
30.1849, 5396, 4194304, 4194304, 715.061, 178, 14.2168, 214, 149, 0.0715622, 0.687638, 0.00777456
30.092, 5522, 4194304, 4194304, 734.015, 183, 13.6051, 213, 159, 0.0698182, 0.559948, 0.00902446
30.1434, 5395, 4194304, 4194304, 715.912, 178, 15.8217, 205, 151, 0.0715084, 0.590452, 0.00784145
30.1257, 5294, 4194304, 4194304, 702.922, 175, 15.7872, 211, 145, 0.072897, 0.609435, 0.00987895
