Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
4, 29.8851, 1000, 4194304, 4194304, 133.846, 33, 3.04239, 40, 27, 0.119343, 1.14872, 0.0098137
4, 29.8555, 1000, 4194304, 4194304, 133.979, 33, 3.39661, 40, 26, 0.119247, 0.696924, 0.010177
4, 30.1058, 1000, 4194304, 4194304, 132.865, 33, 3.0067, 41, 28, 0.120242, 0.480886, 0.0106462
4, 30.4478, 1000, 4194304, 4194304, 131.372, 32, 2.85452, 39, 26, 0.121653, 0.580678, 0.0102927
4, 29.7097, 1000, 4194304, 4194304, 134.636, 33, 3.09855, 41, 27, 0.118652, 0.586479, 0.0112369
4, 30.1048, 1000, 4194304, 4194304, 132.869, 33, 2.96803, 38, 26, 0.12022, 1.50071, 0.0118759
8, 28.113, 1000, 4194304, 4194304, 142.283, 35, 3.03681, 43, 29, 0.224316, 1.20494, 0.0109946
8, 28.2535, 1000, 4194304, 4194304, 141.575, 35, 3, 41, 31, 0.224563, 1.27327, 0.0117193
8, 28.0113, 1000, 4194304, 4194304, 142.799, 35, 2.73595, 42, 31, 0.223469, 2.0079, 0.0111788
8, 28.145, 1000, 4194304, 4194304, 142.121, 35, 2.83287, 42, 31, 0.224119, 1.19912, 0.0101405
8, 28.0062, 1000, 4194304, 4194304, 142.826, 35, 3.28919, 43, 30, 0.223549, 1.34478, 0.0114008
8, 28.0239, 1000, 4194304, 4194304, 142.735, 35, 2.77627, 42, 31, 0.223429, 1.33511, 0.0120873
8, 28.1466, 1000, 4194304, 4194304, 142.113, 35, 2.71265, 41, 30, 0.223985, 1.00559, 0.0111866
8, 28.1036, 1000, 4194304, 4194304, 142.331, 35, 2.51635, 42, 31, 0.224422, 1.71261, 0.0109908
8, 28.1939, 1000, 4194304, 4194304, 141.875, 35, 2.60113, 40, 31, 0.224974, 1.5417, 0.0109229
8, 28.0582, 1000, 4194304, 4194304, 142.561, 35, 3.46639, 44, 29, 0.223843, 1.41632, 0.0114604
16, 27.5827, 1000, 4194304, 4194304, 145.018, 36, 3.23839, 44, 30, 0.438591, 3.43746, 0.0114221
16, 27.7162, 1000, 4194304, 4194304, 144.32, 36, 3.51351, 45, 29, 0.440443, 3.6922, 0.0106255
16, 27.8485, 1000, 4194304, 4194304, 143.635, 35, 2.8153, 43, 31, 0.443039, 4.1668, 0.0116417
16, 27.9536, 1000, 4194304, 4194304, 143.094, 35, 3.79195, 43, 30, 0.440314, 3.00431, 0.0120742
16, 27.5715, 1000, 4194304, 4194304, 145.078, 36, 4.01635, 46, 29, 0.438231, 3.1261, 0.0108382
16, 27.6503, 1000, 4194304, 4194304, 144.664, 36, 3.81219, 45, 28, 0.439702, 3.36689, 0.0105068
16, 27.661, 1000, 4194304, 4194304, 144.608, 36, 3.93682, 44, 28, 0.439377, 4.42622, 0.0108098
16, 27.8434, 1000, 4194304, 4194304, 143.66, 35, 3.75116, 44, 29, 0.440749, 4.23259, 0.0117015
16, 27.5637, 1000, 4194304, 4194304, 145.118, 36, 3.01327, 42, 29, 0.437986, 3.12997, 0.0125387
16, 27.7483, 1000, 4194304, 4194304, 144.153, 36, 3.70992, 46, 29, 0.440608, 3.78432, 0.0117217
