Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
4, 32.7514, 1000, 4194304, 4194304, 122.132, 30, 2.77063, 35, 23, 0.130773, 1.07029, 0.0153038
4, 32.9867, 1000, 4194304, 4194304, 121.261, 30, 2.83697, 35, 24, 0.131505, 1.19475, 0.0117437
4, 32.9577, 1000, 4194304, 4194304, 121.368, 30, 3.31769, 35, 19, 0.131679, 1.28775, 0.0124054
4, 33.0909, 1000, 4194304, 4194304, 120.879, 30, 2.86634, 35, 23, 0.132207, 1.39605, 0.01643
4, 33.153, 1000, 4194304, 4194304, 120.653, 30, 3.27033, 36, 19, 0.132467, 1.12672, 0.0149276
4, 32.6831, 1000, 4194304, 4194304, 122.387, 30, 2.24327, 35, 25, 0.130582, 0.521899, 0.0151801
4, 32.7124, 1000, 4194304, 4194304, 122.278, 30, 2.86244, 37, 25, 0.130678, 0.537588, 0.0143878
4, 32.901, 1000, 4194304, 4194304, 121.577, 30, 3.31906, 36, 17, 0.131398, 0.606184, 0.0132073
4, 33.0533, 1000, 4194304, 4194304, 121.017, 30, 2.51812, 35, 23, 0.132119, 0.630425, 0.0155149
4, 32.8564, 1000, 4194304, 4194304, 121.742, 30, 2.9931, 36, 21, 0.131119, 0.577662, 0.0140827
8, 30.1172, 1000, 4194304, 4194304, 132.815, 33, 2.45066, 39, 27, 0.240359, 1.14182, 0.0190117
8, 30.2976, 1000, 4194304, 4194304, 132.024, 33, 2.24274, 36, 27, 0.241524, 1.46615, 0.0159182
8, 30.4958, 1000, 4194304, 4194304, 131.166, 32, 3.0635, 38, 27, 0.242747, 1.06855, 0.0142367
8, 30.388, 1000, 4194304, 4194304, 131.631, 32, 3.21294, 39, 25, 0.242542, 1.44282, 0.0210849
8, 30.3107, 1000, 4194304, 4194304, 131.967, 32, 2.72578, 37, 25, 0.241937, 1.71624, 0.0180822
8, 30.5637, 1000, 4194304, 4194304, 130.874, 32, 2.96338, 38, 26, 0.24376, 1.17659, 0.0208704
8, 30.2288, 1000, 4194304, 4194304, 132.324, 33, 2.53912, 37, 25, 0.241217, 1.57752, 0.0226599
8, 30.4188, 1000, 4194304, 4194304, 131.498, 32, 2.60503, 37, 25, 0.242648, 1.55607, 0.0211845
8, 30.3862, 1000, 4194304, 4194304, 131.639, 32, 3.08593, 39, 25, 0.242408, 1.32414, 0.0243354
8, 30.2921, 1000, 4194304, 4194304, 132.048, 33, 2.92846, 39, 26, 0.241793, 0.978216, 0.0262022
16, 29.5358, 1000, 4194304, 4194304, 135.429, 33, 3.14979, 38, 23, 0.469657, 2.70947, 0.0235279
16, 29.6849, 1000, 4194304, 4194304, 134.749, 33, 2.9474, 39, 27, 0.471906, 2.65634, 0.0239837
16, 29.6518, 1000, 4194304, 4194304, 134.899, 33, 3.16695, 40, 25, 0.470917, 2.46624, 0.0283004
16, 29.9392, 1000, 4194304, 4194304, 133.604, 33, 3.71192, 40, 24, 0.474665, 3.16727, 0.0324933
16, 29.6062, 1000, 4194304, 4194304, 135.107, 33, 3.0718, 38, 24, 0.47057, 2.38008, 0.0271081
16, 29.6643, 1000, 4194304, 4194304, 134.842, 33, 3.00328, 39, 24, 0.471129, 2.69761, 0.0255001
16, 29.7524, 1000, 4194304, 4194304, 134.443, 33, 2.88576, 39, 25, 0.472478, 2.76969, 0.0260543
16, 29.7635, 1000, 4194304, 4194304, 134.393, 33, 3.16928, 40, 24, 0.473535, 2.84554, 0.0268831
16, 29.5486, 1000, 4194304, 4194304, 135.37, 33, 3.2774, 41, 25, 0.469274, 2.16555, 0.0260588
16, 29.6622, 1000, 4194304, 4194304, 134.852, 33, 3.63921, 40, 22, 0.471828, 2.73072, 0.0185086
