Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
8, 32.8582, 1000, 4227072, 4227072, 122.686, 30, 2.22318, 35, 26, 0.262468, 1.27684, 0.0270902
8, 32.9428, 1000, 4227072, 4227072, 122.371, 30, 2.31732, 35, 25, 0.262819, 1.42693, 0.0237659
8, 32.7376, 1000, 4227072, 4227072, 123.138, 30, 2.82397, 35, 24, 0.261029, 1.57955, 0.0251857
16, 31.2018, 1000, 4227072, 4227072, 129.199, 32, 2.51576, 37, 28, 0.496544, 2.71886, 0.0400151
16, 31.296, 1000, 4227072, 4227072, 128.81, 31, 2.96757, 39, 25, 0.497995, 2.43584, 0.0395562
16, 31.2969, 1000, 4227072, 4227072, 128.807, 31, 2.47569, 37, 27, 0.497358, 2.73235, 0.0365296
16, 31.253, 1000, 4227072, 4227072, 128.987, 31, 2.35915, 36, 28, 0.496276, 2.49275, 0.0375647
16, 31.3143, 1000, 4227072, 4227072, 128.735, 31, 2.53534, 37, 25, 0.49821, 3.1469, 0.0385576
16, 31.4849, 1000, 4227072, 4227072, 128.038, 31, 3.1074, 38, 25, 0.501458, 3.02573, 0.0338436
16, 31.2681, 1000, 4227072, 4227072, 128.925, 31, 2.21238, 36, 27, 0.497468, 2.23138, 0.0361097
16, 31.2706, 1000, 4227072, 4227072, 128.915, 31, 2.24135, 36, 27, 0.497484, 2.76674, 0.0393615
16, 31.3264, 1000, 4227072, 4227072, 128.685, 31, 2.44554, 37, 27, 0.498281, 3.0041, 0.0374677
16, 31.4617, 1000, 4227072, 4227072, 128.132, 31, 1.97348, 36, 27, 0.498795, 2.65168, 0.0398561
