Thread, Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
4, 71.0029, 1000, 4194304, 4194304, 56.3357, 8.1194, 76, 40, 14, 2.02985, 19, 10, 0.283628, 0.112132, 0.980718, 0.082911
4, 70.0372, 1000, 4194304, 4194304, 57.1125, 7.36372, 76, 40, 14, 1.84093, 19, 10, 0.279225, 0.105634, 0.881019, 0.0767531
4, 69.8142, 1000, 4194304, 4194304, 57.2949, 7.84809, 80, 40, 14, 1.96202, 20, 10, 0.278813, 0.106642, 0.698487, 0.0793759
4, 69.9501, 1000, 4194304, 4194304, 57.1836, 6.92426, 72, 44, 14, 1.73107, 18, 11, 0.27942, 0.106398, 0.7645, 0.0791769
4, 71.341, 1000, 4194304, 4194304, 56.0687, 7.29576, 76, 44, 14, 1.82394, 19, 11, 0.284498, 0.114165, 0.987268, 0.079391
4, 72.8752, 1000, 4194304, 4194304, 54.8884, 6.95863, 68, 36, 13, 1.73966, 17, 9, 0.290935, 0.116059, 0.982752, 0.0809249
4, 71.1203, 1000, 4194304, 4194304, 56.2428, 7.52557, 72, 32, 14, 1.88139, 18, 8, 0.284059, 0.113202, 0.995635, 0.0828902
4, 70.1794, 1000, 4194304, 4194304, 56.9968, 8.28958, 72, 40, 14, 2.0724, 18, 10, 0.280364, 0.111472, 0.946844, 0.082556
8, 54.8605, 1000, 4194304, 4194304, 72.9121, 10.5878, 96, 48, 18, 2.64694, 24, 12, 0.43771, 0.196451, 1.32663, 0.0847899
8, 55.7186, 1000, 4194304, 4194304, 71.7894, 10.8007, 96, 44, 17, 2.70017, 24, 11, 0.443766, 0.21195, 2.17985, 0.0811645
8, 55.4434, 1000, 4194304, 4194304, 72.1457, 9.873, 96, 52, 18, 2.46825, 24, 13, 0.441749, 0.17752, 1.15949, 0.0867535
8, 53.8856, 1000, 4194304, 4194304, 74.2313, 9.03019, 92, 48, 18, 2.25755, 23, 12, 0.428949, 0.193079, 1.44744, 0.0785983
8, 55.7187, 1000, 4194304, 4194304, 71.7891, 11.0209, 92, 44, 17, 2.75522, 23, 11, 0.443261, 0.190469, 1.38492, 0.0840597
8, 55.9508, 1000, 4194304, 4194304, 71.4914, 9.43666, 92, 56, 17, 2.35916, 23, 14, 0.444781, 0.1787, 1.2154, 0.0854419
8, 55.6957, 1000, 4194304, 4194304, 71.8188, 11.0399, 92, 44, 17, 2.75998, 23, 11, 0.444125, 0.194776, 1.15553, 0.0818287
8, 55.9413, 1000, 4194304, 4194304, 71.5036, 9.68904, 92, 44, 17, 2.42226, 23, 11, 0.444925, 0.197809, 1.49493, 0.0819358
8, 986.538, 755, 4194304, 4194304, 3.06121, 10.7671, 92, 44, 0, 2.69177, 23, 11, 10.4528, 96.7403, 944.728, 0.085994
8, 55.8734, 1000, 4194304, 4194304, 71.5904, 8.7451, 88, 40, 17, 2.18627, 22, 10, 0.445463, 0.193034, 1.47626, 0.0834273
16, 47.7334, 1000, 4194304, 4194304, 83.7989, 13.8307, 112, 44, 20, 3.45769, 28, 11, 0.757984, 0.408815, 2.2818, 0.0811128
16, 48.435, 1000, 4194304, 4194304, 82.5849, 15.3648, 116, 40, 20, 3.84121, 29, 10, 0.769119, 0.38838, 2.45717, 0.0841527
16, 49.3794, 1000, 4194304, 4194304, 81.0054, 16.1658, 128, 48, 20, 4.04145, 32, 12, 0.780522, 0.383955, 2.5179, 0.087255
16, 47.1439, 1000, 4194304, 4194304, 84.8465, 13.9808, 108, 44, 21, 3.49521, 27, 11, 0.747512, 0.406051, 2.52404, 0.079611
16, 49.1757, 1000, 4194304, 4194304, 81.3409, 12.184, 112, 56, 20, 3.04599, 28, 14, 0.782042, 0.38359, 2.1926, 0.0789349
16, 49.4453, 1000, 4194304, 4194304, 80.8975, 13.6222, 108, 48, 20, 3.40555, 27, 12, 0.783912, 0.40214, 2.32412, 0.0823216
16, 48.27, 1000, 4194304, 4194304, 82.8672, 15.3205, 112, 32, 20, 3.83011, 28, 8, 0.765863, 0.381914, 2.30181, 0.0810792
16, 47.6441, 1000, 4194304, 4194304, 83.9559, 14.846, 112, 48, 20, 3.7115, 28, 12, 0.755641, 0.408567, 2.44471, 0.0810935
16, 48.5739, 1000, 4194304, 4194304, 82.3488, 14.4094, 104, 40, 20, 3.60235, 26, 10, 0.769984, 0.373239, 2.22902, 0.0807777
16, 50.001, 1000, 4194304, 4194304, 79.9984, 14.8773, 120, 52, 19, 3.71932, 30, 13, 0.788379, 0.396013, 2.44058, 0.0836715
