Thread, Total time run, Total writes made, Write size, Object size, Bandwidth (MB/sec), Stddev Bandwidth, Max bandwidth (MB/sec), Min bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Stddev Latency(s), Max latency(s), Min latency(s) 
2, 57.7231, 1000, 4194304, 4194304, 69.2964, 6.94987, 84, 52, 17, 1.73747, 21, 13, 0.115408, 0.05078, 0.373545, 0.0392109
2, 57.0111, 1000, 4194304, 4194304, 70.1618, 7.33311, 84, 52, 17, 1.83328, 21, 13, 0.113991, 0.0504595, 0.361599, 0.0376361
2, 56.4638, 1000, 4194304, 4194304, 70.8418, 8.87869, 92, 52, 17, 2.21967, 23, 13, 0.112779, 0.0462532, 0.388387, 0.0394181
2, 58.6941, 1000, 4194304, 4194304, 68.1499, 9.59128, 88, 36, 17, 2.39782, 22, 9, 0.117274, 0.0564067, 0.543128, 0.0390532
2, 57.288, 1000, 4194304, 4194304, 69.8227, 7.60095, 88, 56, 17, 1.90024, 22, 14, 0.114522, 0.0494217, 0.382184, 0.0392896
2, 57.8299, 1000, 4194304, 4194304, 69.1683, 6.85181, 88, 56, 17, 1.71295, 22, 14, 0.115596, 0.048942, 0.357502, 0.0381587
2, 57.1763, 1000, 4194304, 4194304, 69.9591, 8.14407, 88, 52, 17, 2.03602, 22, 13, 0.114324, 0.0486806, 0.349623, 0.0394796
4, 41.3433, 1000, 4194304, 4194304, 96.751, 11.9519, 128, 68, 24, 2.98798, 32, 17, 0.165299, 0.0806988, 0.55109, 0.0424406
4, 40.0461, 1000, 4194304, 4194304, 99.8849, 6.8358, 116, 84, 24, 1.70895, 29, 21, 0.160009, 0.0727513, 0.52618, 0.0445125
4, 40.7543, 1000, 4194304, 4194304, 98.1491, 11.1677, 128, 76, 24, 2.79193, 32, 19, 0.16277, 0.0798321, 0.662891, 0.0401742
4, 41.334, 1000, 4194304, 4194304, 96.7726, 8.57449, 112, 72, 24, 2.14362, 28, 18, 0.165151, 0.0770028, 0.472948, 0.0403585
4, 41.5559, 1000, 4194304, 4194304, 96.2559, 11.1171, 116, 68, 24, 2.77928, 29, 17, 0.165998, 0.0837868, 0.560492, 0.0408733
4, 40.9992, 1000, 4194304, 4194304, 97.563, 11.2482, 116, 76, 24, 2.81206, 29, 19, 0.16382, 0.0789318, 0.494405, 0.0401515
4, 40.6607, 1000, 4194304, 4194304, 98.3751, 8.34881, 116, 76, 24, 2.0872, 29, 19, 0.162358, 0.079282, 0.548667, 0.0357554
4, 41.0481, 1000, 4194304, 4194304, 97.4466, 8.99973, 112, 80, 24, 2.24993, 28, 20, 0.164109, 0.082171, 0.571146, 0.0368708
4, 39.806, 1000, 4194304, 4194304, 100.487, 9.45591, 120, 80, 25, 2.36398, 30, 20, 0.158783, 0.0776203, 0.602209, 0.0406611
4, 40.9335, 1000, 4194304, 4194304, 97.7195, 9.71174, 116, 76, 24, 2.42794, 29, 19, 0.163505, 0.0801684, 0.633896, 0.0402976
8, 33.9354, 1000, 4194304, 4194304, 117.871, 10.2706, 144, 104, 29, 2.56765, 36, 26, 0.269413, 0.138134, 0.953759, 0.0446086
8, 33.8308, 1000, 4194304, 4194304, 118.235, 12.3079, 148, 92, 29, 3.07698, 37, 23, 0.268516, 0.14205, 1.27216, 0.0489173
8, 33.8483, 1000, 4194304, 4194304, 118.174, 9.75146, 144, 100, 29, 2.43786, 36, 25, 0.270102, 0.134563, 0.936013, 0.0451691
8, 34.2672, 1000, 4194304, 4194304, 116.73, 10.7634, 140, 96, 29, 2.69084, 35, 24, 0.273, 0.142085, 1.49707, 0.0529238
8, 33.3399, 1000, 4194304, 4194304, 119.976, 7.93725, 132, 100, 29, 1.98431, 33, 25, 0.265692, 0.132269, 0.782287, 0.045541
8, 33.6189, 1000, 4194304, 4194304, 118.981, 8.89331, 136, 96, 29, 2.22333, 34, 24, 0.267912, 0.139524, 1.45603, 0.0528187
8, 33.9009, 1000, 4194304, 4194304, 117.991, 12.0429, 136, 92, 29, 3.01071, 34, 23, 0.270318, 0.133427, 0.854795, 0.0427084
8, 33.9422, 1000, 4194304, 4194304, 117.847, 10.721, 144, 88, 29, 2.68024, 36, 22, 0.270333, 0.13244, 0.831334, 0.0489587
8, 33.2613, 1000, 4194304, 4194304, 120.26, 10.3441, 140, 100, 30, 2.58602, 35, 25, 0.264778, 0.128188, 0.784003, 0.0443241
8, 33.9384, 1000, 4194304, 4194304, 117.861, 10.6273, 136, 92, 29, 2.65682, 34, 23, 0.270582, 0.131212, 0.826745, 0.0505769
16, 32.1056, 1000, 4194304, 4194304, 124.589, 10.448, 148, 100, 31, 2.61201, 37, 25, 0.509892, 0.455914, 2.79198, 0.0529524
16, 32.1331, 1000, 4194304, 4194304, 124.482, 10.5311, 152, 104, 31, 2.63277, 38, 26, 0.507873, 0.417053, 2.47606, 0.065839
16, 31.796, 1000, 4194304, 4194304, 125.802, 12.5973, 152, 92, 31, 3.14933, 38, 23, 0.502684, 0.354817, 2.50581, 0.0550173
16, 32.0616, 1000, 4194304, 4194304, 124.76, 12.7349, 140, 84, 31, 3.18372, 35, 21, 0.508028, 0.334946, 2.3523, 0.0635701
16, 31.9154, 1000, 4194304, 4194304, 125.331, 10.6041, 148, 100, 31, 2.65103, 37, 25, 0.507449, 0.412658, 2.74448, 0.0587827
16, 31.9458, 1000, 4194304, 4194304, 125.212, 10.9348, 144, 92, 31, 2.7337, 36, 23, 0.50794, 0.351065, 1.83562, 0.0678831
16, 31.4028, 1000, 4194304, 4194304, 127.377, 11.8427, 152, 104, 31, 2.96067, 38, 26, 0.498141, 0.392513, 2.55814, 0.0620318
16, 32.3407, 1000, 4194304, 4194304, 123.683, 11.4208, 144, 92, 30, 2.85521, 36, 23, 0.51267, 0.4139, 2.75987, 0.0603348
16, 31.986, 1000, 4194304, 4194304, 125.055, 9.93571, 152, 108, 31, 2.48393, 38, 27, 0.507321, 0.374055, 2.2261, 0.0600598
16, 31.5774, 1000, 4194304, 4194304, 126.673, 9.67604, 152, 96, 31, 2.41901, 38, 24, 0.501721, 0.316159, 2.11321, 0.0687436
