Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
8,30.6956, 1000, 4194304, 4194304, 130.312, 32, 2.05918, 36, 29, 0.243114, 0.809885, 0.0537161
8,30.9885, 1000, 4194304, 4194304, 129.08, 32, 1.99453, 37, 29, 0.245756, 0.753252, 0.0419848
8,30.4653, 1000, 4194304, 4194304, 131.297, 32, 2.58288, 37, 27, 0.241503, 0.7948, 0.0465645
8,30.5112, 1000, 4194304, 4194304, 131.099, 32, 2.68692, 38, 25, 0.242518, 2.31, 0.0538109
16,29.9103, 1000, 4194304, 4194304, 133.733, 33, 2.22945, 37, 29, 0.472773, 1.85383, 0.0420854
16,29.8953, 1000, 4194304, 4194304, 133.8, 33, 2.04024, 37, 29, 0.473578, 2.1559, 0.0296626
16,30.4333, 1000, 4194304, 4194304, 131.435, 32, 2.54725, 38, 28, 0.480897, 1.96068, 0.0566402
16,29.6831, 1000, 4194304, 4194304, 134.757, 33, 2.13924, 39, 29, 0.465089, 2.21301, 0.0690006
16,30.0935, 1000, 4194304, 4194304, 132.919, 33, 2.92532, 40, 27, 0.473361, 2.46322, 0.0356211
16,29.9483, 1000, 4194304, 4194304, 133.564, 33, 2.09621, 38, 30, 0.471842, 1.98016, 0.0779331
16,30.1401, 1000, 4194304, 4194304, 132.713, 33, 2.61406, 39, 28, 0.477578, 2.6782, 0.0685385
16,30.2339, 1000, 4194304, 4194304, 132.302, 33, 2.08443, 36, 27, 0.477197, 2.19405, 0.0542589
16,29.8286, 1000, 4194304, 4194304, 134.099, 33, 2.04626, 38, 30, 0.470741, 2.1941, 0.0677618
16,30.1167, 1000, 4194304, 4194304, 132.817, 33, 2.45909, 38, 28, 0.474957, 2.05299, 0.072285
