Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
2, 41.0532, 1000, 4194304, 4194304, 97.4346, 24, 2.70591, 29, 17, 0.081258, 0.377068, 0.015983
2, 40.3603, 1000, 4194304, 4194304, 99.1073, 24, 3.4844, 33, 19, 0.079862, 0.517499, 0.0158181
2, 41.8261, 1000, 4194304, 4194304, 95.6341, 23, 2.92821, 30, 17, 0.0828598, 0.577491, 0.0154136
2, 41.4116, 1000, 4194304, 4194304, 96.5913, 24, 3.33331, 30, 16, 0.0819774, 0.934038, 0.0154234
2, 42.2197, 1000, 4194304, 4194304, 94.7426, 23, 3.09593, 30, 14, 0.0835419, 0.516835, 0.0159927
2, 41.216, 1000, 4194304, 4194304, 97.0498, 24, 3.14468, 31, 15, 0.0815925, 0.398162, 0.0159392
4, 34.2383, 1000, 4194304, 4194304, 116.828, 29, 2.46255, 36, 26, 0.13581, 0.734275, 0.0204062
4, 32.7112, 1000, 4194304, 4194304, 122.282, 30, 2.74578, 36, 25, 0.129574, 0.71704, 0.0217099
4, 33.9699, 1000, 4194304, 4194304, 117.751, 29, 3.00126, 34, 21, 0.134716, 0.746792, 0.0205908
4, 32.8747, 1000, 4194304, 4194304, 121.674, 30, 1.98152, 34, 26, 0.13044, 0.743518, 0.0202766
4, 32.3621, 1000, 4194304, 4194304, 123.602, 30, 2.38273, 35, 26, 0.128101, 0.631962, 0.0199848
4, 33.225, 1000, 4194304, 4194304, 120.391, 30, 2.98703, 35, 22, 0.131676, 0.708009, 0.0199159
4, 34.0166, 1000, 4194304, 4194304, 117.59, 29, 2.18833, 34, 26, 0.134966, 0.599537, 0.0202776
4, 33.5398, 1000, 4194304, 4194304, 119.261, 29, 3.10699, 36, 23, 0.132779, 0.595481, 0.0162114
4, 33.739, 1000, 4194304, 4194304, 118.557, 29, 2.59735, 36, 24, 0.133595, 0.585487, 0.0207658
4, 33.5086, 1000, 4194304, 4194304, 119.372, 29, 2.7555, 36, 22, 0.133038, 0.59832, 0.0200915
8, 31.1896, 1000, 4194304, 4194304, 128.248, 32, 2.14376, 36, 28, 0.247597, 1.32982, 0.0298658
8, 30.2766, 1000, 4194304, 4194304, 132.115, 33, 2.89451, 38, 25, 0.240623, 1.10292, 0.0218961
8, 30.7472, 1000, 4194304, 4194304, 130.093, 32, 2.28539, 36, 26, 0.243936, 1.3771, 0.0259908
8, 30.2444, 1000, 4194304, 4194304, 132.256, 33, 2.20266, 37, 27, 0.239941, 1.20292, 0.0316284
8, 30.3588, 1000, 4194304, 4194304, 131.758, 32, 3.04544, 40, 27, 0.240669, 1.75315, 0.0225014
8, 30.7058, 1000, 4194304, 4194304, 130.268, 32, 2.66005, 39, 26, 0.24353, 1.22161, 0.0292995
8, 31.0435, 1000, 4194304, 4194304, 128.851, 32, 2.4043, 38, 26, 0.246148, 1.76286, 0.0265186
8, 30.7538, 1000, 4194304, 4194304, 130.065, 32, 2.9206, 36, 26, 0.24385, 1.12396, 0.0226227
8, 30.7888, 1000, 4194304, 4194304, 129.917, 32, 2.23889, 36, 28, 0.244403, 1.2147, 0.0301543
8, 30.5407, 1000, 4194304, 4194304, 130.973, 32, 2.7342, 38, 27, 0.241736, 1.28563, 0.023665
16, 29.6846, 1000, 4194304, 4194304, 134.75, 33, 2.29156, 37, 29, 0.465184, 3.62684, 0.0370561
16, 29.9329, 1000, 4194304, 4194304, 133.632, 33, 2.81052, 39, 29, 0.472375, 3.37692, 0.0412856
16, 29.7251, 1000, 4194304, 4194304, 134.567, 33, 3.53658, 42, 27, 0.464061, 3.42563, 0.0305453
16, 29.1674, 1000, 4194304, 4194304, 137.139, 34, 3.80886, 40, 27, 0.4586, 2.30769, 0.0404353
16, 29.6636, 1000, 4194304, 4194304, 134.845, 33, 2.98931, 39, 26, 0.465969, 3.14019, 0.0397894
16, 30.0355, 1000, 4194304, 4194304, 133.176, 33, 3.24993, 42, 28, 0.472333, 4.11131, 0.0383064
16, 29.5388, 1000, 4194304, 4194304, 135.415, 33, 2.62378, 39, 30, 0.465279, 2.68434, 0.044524
16, 29.8031, 1000, 4194304, 4194304, 134.214, 33, 2.66754, 39, 28, 0.471369, 2.76398, 0.0334956
16, 29.4688, 1000, 4194304, 4194304, 135.737, 33, 3.17743, 40, 26, 0.463395, 2.87599, 0.0452762
16, 29.612, 1000, 4194304, 4194304, 135.081, 33, 2.83973, 41, 27, 0.464102, 4.01972, 0.0353274
