Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)52.2575, 1000, 4194304, 4194304, 76.5441, 19, 1.61675, 22, 16, 0.0522417, 0.133036, 0.013752
2, 36.3618, 1000, 4194304, 4194304, 110.006, 27, 3.12085, 33, 16, 0.0718496, 0.493973, 0.00317132
2, 36.3417, 1000, 4194304, 4194304, 110.066, 27, 3.27278, 36, 21, 0.0718243, 0.396196, 0.00288395
2, 34.2685, 1000, 4194304, 4194304, 116.725, 29, 3.16016, 37, 23, 0.0677319, 0.609657, 0.00320255
2, 34.2399, 1000, 4194304, 4194304, 116.823, 29, 3.17928, 36, 23, 0.0675636, 0.327038, 0.00302426
4, 24.6902, 1000, 4194304, 4194304, 162.007, 40, 4.85272, 50, 33, 0.0979001, 0.731368, 0.00340601
4, 23.6503, 1000, 4194304, 4194304, 169.131, 42, 4.21694, 53, 36, 0.0937112, 0.793808, 0.00295834
4, 24.43, 1000, 4194304, 4194304, 163.733, 40, 3.22917, 45, 34, 0.0967678, 0.474089, 0.00308235
4, 24.1304, 1000, 4194304, 4194304, 165.766, 41, 4.77918, 52, 32, 0.0956656, 0.589328, 0.00325265
4, 25.2783, 1000, 4194304, 4194304, 158.238, 39, 4.23281, 48, 33, 0.100137, 0.591886, 0.00314048
4, 24.8074, 1000, 4194304, 4194304, 161.242, 40, 4.15789, 48, 32, 0.0982318, 0.897255, 0.00356803
4, 23.6335, 1000, 4194304, 4194304, 169.251, 42, 5.7751, 56, 32, 0.0934016, 0.512301, 0.00313236
4, 24.2063, 1000, 4194304, 4194304, 165.246, 41, 4.44206, 52, 31, 0.0957111, 0.709073, 0.00372892
4, 23.3692, 1000, 4194304, 4194304, 171.165, 42, 4.2742, 52, 37, 0.0925535, 0.676437, 0.00322419
4, 23.7614, 1000, 4194304, 4194304, 168.34, 42, 4.5056, 53, 34, 0.094043, 0.636409, 0.00322416
8, 22.3226, 1000, 4194304, 4194304, 179.191, 44, 5.20988, 54, 34, 0.17648, 1.70582, 0.003798
8, 22.7556, 1000, 4194304, 4194304, 175.781, 43, 5.34279, 55, 36, 0.178837, 1.69765, 0.00368971
8, 22.6004, 1000, 4194304, 4194304, 176.988, 44, 3.91025, 53, 39, 0.178889, 1.33665, 0.00364218
8, 22.8235, 1000, 4194304, 4194304, 175.258, 43, 5.96962, 56, 33, 0.181226, 1.69384, 0.00332456
8, 21.7987, 1000, 4194304, 4194304, 183.498, 45, 7.72596, 63, 35, 0.172293, 1.37724, 0.0041897
8, 22.9849, 1000, 4194304, 4194304, 174.027, 43, 5.78773, 61, 34, 0.181385, 2.20281, 0.00361984
8, 21.7502, 1000, 4194304, 4194304, 183.906, 45, 4.6573, 54, 37, 0.171324, 1.66636, 0.00313642
8, 22.7655, 1000, 4194304, 4194304, 175.704, 43, 5.59685, 56, 34, 0.179925, 1.6439, 0.00330352
8, 23.0976, 1000, 4194304, 4194304, 173.178, 43, 6.20659, 57, 35, 0.182651, 1.03614, 0.00376112
8, 22.9379, 1000, 4194304, 4194304, 174.384, 43, 4.96394, 52, 35, 0.181322, 2.27743, 0.0032166
16, 23.1113, 1000, 4194304, 4194304, 173.076, 43, 4.89858, 54, 34, 0.354662, 4.72165, 0.00335008
16, 22.9929, 1000, 4194304, 4194304, 173.967, 43, 4.14797, 52, 36, 0.358631, 3.62334, 0.00360186
16, 21.6498, 1000, 4194304, 4194304, 184.759, 46, 6.733, 57, 33, 0.326405, 5.31303, 0.00337773
16, 22.3321, 1000, 4194304, 4194304, 179.114, 44, 5.6038, 59, 35, 0.348074, 4.39049, 0.00338238
16, 22.9571, 1000, 4194304, 4194304, 174.238, 43, 4.82441, 51, 32, 0.359754, 5.61966, 0.00350163
16, 23.9336, 1000, 4194304, 4194304, 167.129, 41, 4.98734, 51, 32, 0.365949, 5.05965, 0.00309393
16, 22.1583, 1000, 4194304, 4194304, 180.52, 45, 5.12633, 59, 37, 0.341356, 6.43561, 0.00324886
16, 22.6234, 1000, 4194304, 4194304, 176.808, 44, 6.00739, 56, 34, 0.349576, 5.71774, 0.003062
16, 22.0235, 1000, 4194304, 4194304, 181.624, 45, 4.87617, 55, 36, 0.337741, 6.29867, 0.00328523
16, 22.6087, 1000, 4194304, 4194304, 176.923, 44, 5.43995, 56, 34, 0.341809, 5.66751, 0.00329716
