Thread, Total time run, Total reads made, Read size, Object size, Bandwidth (MB/sec), Average IOPS, Stddev IOPS, Max IOPS, Min IOPS, Average Latency(s), Max latency(s), Min latency(s)
4, 38.0946, 1000, 4194304, 4194304, 105.002, 26, 1.55414, 32, 23, 0.151237, 0.578328, 0.0269304
4, 38.0325, 1000, 4194304, 4194304, 105.173, 26, 1.79952, 31, 23, 0.150883, 1.12023, 0.0245791
4, 38.1458, 1000, 4194304, 4194304, 104.861, 26, 1.98859, 30, 21, 0.151379, 0.658523, 0.0292462
4, 38.239, 1000, 4194304, 4194304, 104.605, 26, 1.99359, 30, 21, 0.151707, 1.15031, 0.0274914
4, 37.9987, 1000, 4194304, 4194304, 105.267, 26, 1.6131, 29, 23, 0.150963, 0.526228, 0.0254745
4, 38.0108, 1000, 4194304, 4194304, 105.233, 26, 1.92996, 31, 22, 0.150898, 0.819243, 0.023528
4, 38.1452, 1000, 4194304, 4194304, 104.863, 26, 2.16677, 31, 21, 0.151601, 0.819743, 0.0199277
8, 34.8724, 1000, 4194304, 4194304, 114.704, 28, 2.62308, 36, 21, 0.276492, 0.977564, 0.0368364
8, 34.8229, 1000, 4194304, 4194304, 114.867, 28, 2.78012, 33, 19, 0.276628, 0.998777, 0.0377811
8, 34.9144, 1000, 4194304, 4194304, 114.566, 28, 2.13033, 34, 21, 0.276988, 0.930949, 0.0292032
8, 35.1573, 1000, 4194304, 4194304, 113.774, 28, 2.3675, 32, 20, 0.279228, 1.08519, 0.0332395
8, 35.0303, 1000, 4194304, 4194304, 114.187, 28, 2.5821, 33, 22, 0.278388, 1.13405, 0.020421
8, 35.6711, 1000, 4194304, 4194304, 112.136, 28, 1.79495, 32, 23, 0.2825, 1.50551, 0.0393482
8, 34.9857, 1000, 4194304, 4194304, 114.332, 28, 2.1619, 32, 21, 0.27802, 1.16362, 0.0317402
8, 35.6275, 1000, 4194304, 4194304, 112.273, 28, 1.99073, 32, 23, 0.283069, 1.12442, 0.0323581
8, 34.9426, 1000, 4194304, 4194304, 114.473, 28, 1.65172, 32, 22, 0.277407, 0.978591, 0.0348733
8, 34.7492, 1000, 4194304, 4194304, 115.11, 28, 2.39801, 33, 23, 0.276266, 0.944876, 0.0353343
16, 33.97, 1000, 4194304, 4194304, 117.751, 29, 2.30612, 34, 24, 0.537083, 2.38248, 0.0435182
16, 34.3332, 1000, 4194304, 4194304, 116.505, 29, 1.97511, 32, 22, 0.542872, 2.77473, 0.0471494
16, 33.8107, 1000, 4194304, 4194304, 118.306, 29, 2.23776, 34, 25, 0.533225, 2.40158, 0.0458119
16, 34.4535, 1000, 4194304, 4194304, 116.098, 29, 2.47573, 34, 22, 0.53991, 2.78555, 0.0444778
16, 33.9388, 1000, 4194304, 4194304, 117.859, 29, 3.0631, 35, 20, 0.53749, 2.4933, 0.0508486
16, 34.2075, 1000, 4194304, 4194304, 116.934, 29, 2.10424, 33, 22, 0.539112, 2.4942, 0.0377664
16, 34.4127, 1000, 4194304, 4194304, 116.236, 29, 2.2746, 33, 21, 0.54344, 2.69595, 0.0427723
16, 33.7023, 1000, 4194304, 4194304, 118.686, 29, 2.69575, 35, 22, 0.530636, 2.80732, 0.0463398
16, 33.8007, 1000, 4194304, 4194304, 118.341, 29, 2.79644, 34, 18, 0.531763, 2.6673, 0.044688
16, 33.9087, 1000, 4194304, 4194304, 117.964, 29, 2.53834, 35, 24, 0.533784, 2.45638, 0.0437906
